frase,tweet_clean,suicidio
por que debería seguir viviendo,ya el pueblo no puede seguir soportando esta situación que estamos viviendo hay que hacer algo,0
por que debería seguir viviendo,aprovecha que estás en vzla y sugiérele lo mismo a quienes te pagan por seguir viviendo si haces ll,0
que esta mal conmigo,a veces ser tan buena amigala que está siempre la que es sincera porque no le gusta ver mal a sus mismas amigasl,0
que esta mal conmigo,muninn no está enfadada conmigo oh qué hice mal,0
que esta mal conmigo,nieva leí en ig siento que salir conmigo es como sacarse un no está mal pero no da presumirlo por diosnunca me identifique,0
que esta mal conmigo,hicieron memes conmigo gente que la está pasando tan mal o peor que yo y fue un instante de alivio no s,0
que esta mal conmigo,bertoss ahora hablen lo que quieran tengo gente buena por fin que está conmigo soy libre ahora soy libre año en sil,0
que esta mal conmigo,mi vida es un show y hay pruebas parte llevo como minutos escuchanto música en alto en la parada de bus por te,0
que esta mal conmigo,me cansa que mi mamá me critique por como me maquilloque mi papá pase comentando que mi cara esta llena de espinil,0
que esta mal conmigo,luego cuando alguien anda de fiesta y me manda mensaje me siento mal por qué es lugar de estarla pasando bien est,0
que esta mal conmigo,si vos consumis joya yo nunca dije tener nada en contra de eso,0
que esta mal conmigo,honestamente yo no necesito a alguien que vea lo bueno en mi yo necesito alguien que vea que es lo que esta mal e,0
que esta mal conmigo,amo tanto el hospital sinduda sabrían que algo está mal conmigo,0
que esta mal conmigo,viernes con v de vení nomas baila no tengas miedo veni a bailar conmigo que estoy soltero vení nomas baila no es,0
que esta mal conmigo,ah y la frutillita del postre es que encima se justifiquen con eso osea ay sii blabla porque estoy mal y tengo pr,0
que esta mal conmigo,yo puedo ser muchas cosas pero sé que si alguien que estuvo en todas y más en las malas conmigo necesita ayuda o es,0
que esta mal conmigo,quiero decir que si alguna vez alguien necesita hablar o si solo necesita ser escuchado por favor pueden contar co,0
que esta mal conmigo,pero es que eso esta mal se equivoca esa pagina ahgks lo paki no va conmigo,0
que esta mal conmigo,están todos enojados conmigo pq dicen que desaparecí me borré etc saben que pasa la gente está acostumbrada a que yo,1
que esta mal conmigo,sol está conmigo siempre me ayuda y me aconseja cuando estoy mal la vi ayer pero les juro que me hace muchísima falta ahora,0
que esta mal conmigo,saludos finalmente estoy de rodillas escuché la corneta esta mañana tocando reveille desperté de un mal sueño e,0
que esta mal conmigo,me duele que ya no estará presente pero se que esta vez lo hice bien no me siento tan mal como con mi abuelita s,0
que esta mal conmigo,no sé en qué otro lugar descargarme me siento mal conmigo misma estoy saliendo con alguien a quien realmente ya n,0
que esta mal conmigo,es enserio que mi vieja no me puede ver felizme quito al perro que venía años aguantandomeque estuvo siempre co,0
que esta mal conmigo,que hic mal en esta vida para que no estés durmiendo conmigo,0
que esta mal conmigo,al final la vida no se portó tan mal conmigo tengo una familia que mal o bien está siempre para mí una mejor am,0
que esta mal conmigo,deci de mi lo que se te canta el orto la que está mal de la cabeza sos vos porque claramente me citas anda y dec,0
que tengo de malo,tengo que hacer cosas para la facu y me parec un momento muy malo para haberme enganchado con el criminal case si,0
que tengo de malo,lo malo es que estamos cayendo en la forma destructiva de protestarcuando vamos a ser más cre,0
que tengo de malo,ir a la firma me hace feliz me hace evadirme de todo lo malo que tengo ahora mismo voy a ir por que ese rato esto,0
que tengo de malo,si eso es lo malo pero tranquila tengo fe en que las nuevas generaciones en asia se esta disminuye,0
que tengo de malo,si morir es tan malo por qué tengo tantas ganas de hacerlo,1
que tengo de malo,que feliz que estoy con este flaco posta es todo lo lindo que tengo y me llena tanto de felicidad me hace olvidar,0
que tengo de malo,dios qué rabia tengo porque todos los de derecha están diciendo que si te manifiestas eres malo apoyes o no el independentismo,0
que tengo de malo,yo tengo un grupo con tres amigas donde les envío fotos y ellas me aconsejan que es mejor lo malo de ahí es que to,0
que tengo de malo,que tengo de malo en mi pq todo me va para el orto díganme,1
que tengo de malo,lo malo de un recital es que es imposible de superar ahora tengo la necesidad de todas las noches a ver a muse por,0
que tengo de malo,ya tengo sueño esto de dormir temprano tiene su lado maloque te da sueño muy temprano y lo mas importante si twic,0
que tengo de malo,que tiene de malo decir que te tengo ganas te tengo ganas y punto,0
que tengo de malo,necesita mascotas tengo gatos ellos son mi defensa cuando debo bajar en la os,0
que tengo de malo,soy de esos vatos románticos que prefiere quedarse en casa los sábados por la noche con su amorcito viendo película,0
que tengo de malo,tengo la costumbre de ponerle a todos los trabajos de word culodocx y pues lo malo es que no tengo idea como le pu,0
que tengo de malo,ya claro pero se pasó una mano por los rizos alborotándolos un poco más de lo que ya estaban,0
que tengo de malo,últimamente me está saliendo todo tan bien que tengo miedo de que algo malo pase,0
que tengo de malo,qué día tan malo ayer llore mucho y hoy tengo tantas ganas de desaparecer del mundo,1
que tengo de malo,me está enviando unos audios que flipo en plan que soy su hermana que no le tengo que comentar que respete su forma,0
que tengo de malo,yo particularmente dejando de lado la familia que evidentemente todos tenemos al nacer no tengo un,0
que tengo de malo,lo unico malo de esos pezones es que no los tengo en la boca,0
que tengo de malo,bueno chicos hoy finalmente he quedado con el chico guapo con el que no quería quedar y tengo que decir que he t,0
que tengo de malo,es que si me preguntáis de salir tengo ganas de salir y hacer algo pero se que es malo quedarme en casa,0
que tengo de malo,tengo un conocido que vive en yemen que vio la foto esa de ofelia fernandez y me dijo que todo el tema guerra no está tan malo en realidad,0
que tengo de malo,ora ora tengo y uso mis camisas de súper man que tiene eso de malo,0
querer morir,la tercera foto jwkfksl ren se debe querer morir,0
querer morir,exta cancion m pone trolo y me hace querer abrazar a mis amigos hasta morir no sé pq,0
querer morir,nos vamos a querer morir,0
querer morir,que aplicación descargo para dejar de querer morir,1
querer morir,pense q iba a ser la primera vez en mucho tiempo que iba a dormirme sin querer morir pero no ese sentimiento no se va a ir nunca,1
querer morir,cómo escribir un paper y no querer morir en el intento yahoo respuestas,0
querer morir,si vengo triste al colegio veo a mis compañeros deprimidos y paso directamente a querer morir,0
querer morir,soy muy intensa pa querer a veces quisiera morir o ser una roca,0
querer morir,que feo es entrar a clase y no hacer nada morir de sueño y querer tu cama,0
querer morir,encima amo porque lucía va a ir en busca de su chongo que es un señor adinerado rubio divino fino bruno se va a que,0
querer morir,eh como hay que ser rompe pija para querer salir un jueves y encima con frío igual no soy muy difícil asi que claramente,0
querer morir,dos dias sin querer morir fueron mucho no,1
querer morir,hace tanto que no tengo que hacer integrales que se me ha olvidado y ahora estoy mirando los ejercicios con cara de querer morir,0
querer morir,comer al punto de querer morir después ohsi,0
querer morir,voy a comer a las tantas porque mis amigos son unos putos lentos tienen clase están lejos y yo me voy a querer morir,0
querer morir,mañana me tengo que levantar más temprano de lo normal y tengo más horas de clase de lo normal así que probablemen,0
querer morir,vi politólogos o casi compartiendo ese tw de chequeados como algo a tener en cuenta se van a morir de querer a,0
querer morir,y a pesar de todo el tiempo y las circunstancias después de probar otros labios y tocar otras playas siempre ser,0
querer morir,cuando no pueda hacer ni arranque ni una dominada te vas a querer morir jajaja,0
querer morir,estoy tan feliz cuando corten la temporada a la mitad me voy a querer morir jajaja,0
querer morir,mi motivo de querer vivir y morir a la vez,0
querer morir,tio me estoy ilusionando demadiado con reimusmash y siento que no la van a meter y me voy a querer morir,0
querer morir,enamorarse o entretenerse destruirse o alentarse tener que elegir entre querer o morir,0
querer morir,por favor podéis dejar de querer morir gra,0
querer morir,quiero alentarte a crecer pero también permitirte ejercer tu derecho a estar mal y no querer saber nada del mundo quiero,0
queria morir,como por ejemplo que estaba encerrada en un cuarto y alguien quería entrar y sentía que su entrab,0
queria morir,literal fue una mierda ese dia para las dos a ella desde mas temprano y les juro que para los dias que siguieron,0
queria morir,pero no puedo evitarlo es ostras esto es ideal para y esto le va a encantar mira justo lo que quería se va,0
queria morir,una vez las puse en el lavarropas xq mucha paja las saqué todas desarmadas me quería morir días las usé,0
queria morir,yo nací otra vez cuando entendí lo que quería no me voy a morir tratando de que lo sepas vos ni tampoco quiero que lo,0
queria morir,hace dos semanas mi abuelo le dijo a mi abuela que no se quería morir hasta verme casado hoy súbitamente acaba de,0
queria morir,probablemente el momento más triste para mi en mucho tiempo fue ver desde el bus a mi mejor amiga y a bae casi llorando quería morir,0
queria morir,si wn tuve el mismo problema aquí en el del midmall había por suerte una a las,0
queria morir,no he podido expresar mi felicidad por aquí pero no saben lo mucho que me alegra saber que nightmare volvió es,0
queria morir,frases lo mas valiente que he hecho fue continuar con mi vida cuando queria morir juliette lewis,0
queria morir,quizás quería que diga antes de que te me vengas en usa tienen su halloween y de cosas no te escapas mor,0
queria morir,uno de mis compañeros y yo corrimos y la quitamos de los tubos la niña estaba llorando y diciendo que se quería qu,0
queria morir,si no estudie un año fue porque no podía porque me queria morir ptm no pueden entender que no fue por floja los odio mucho,0
queria morir,cómo han conseguido los del arenal que la gente salga feliz al llegar el primer día yo solo quería morir ammg,0
queria morir,juró que cuando lo vi me quería morir quería gritar y no podía porque estaba mi amiga y ella no sabia que yo era fa,0
queria morir,todo eso pasó a las iba de camino a clase dónde me bajé a cagar no había ningún bar cerca por eso cagué,0
queria morir,chale yo quería morir virgen,0
queria morir,hijueputa me voy a morir yo quería ver el concierto y uhs por estar en clase no puedo,0
queria morir,anoche vi un re meme y lo perdí boludo me quiero morir lo quería publicar y q se sientan zarpados bue,0
queria morir,lbiaggi yo el diciembre pasado cdlm quería morir todas las fotos cagadas,0
queria morir,si sirve yo me quería morir el único día que lo pude hacer y morí de agruras todo el día,0
queria morir,obviamente a mi me dio un jari importante se acabó todo me venían estrechos los pantalones y grande la vida ll,0
queria morir,me llamó mi papá preocupado porque subí una historia diciendo que me quería morir jshd,0
queria morir,ayer me quería morir y hoy casi me cae un costal de cemento en la cabeza que nervios hoy quiero ser millonaria,0
queria morir,bitch me quería morir pero cuando quieras i could help u,0
queriendome matar,y yo estoy acá queriéndome matar,1
queriendome matar,queriendome matar,1
queriendome matar,a los estaba queriendome matar por fracasada y por la escuela como ahora,0
queriendome matar,hace dos dias saque mal un pasaje y casi me muero dos dias desp sigo queriendome matar esto se llama estar acostu,0
queriendome matar,yo queriendo pegarme a mi mismo a la hora de pagar las tarjetas queriéndome matar por gastar tanto,0
queriendome matar,todos mis amigos poniéndose de novio y yo queriéndome matar porque me pregunto y ahora con quien salgo de joda,0
queriendome matar,hace un año atrás estaba llorando y queriéndome matar porque a la mañana tuve un problema con un remis de esperan,0
queriendome matar,con lo hermosa que es la vida y vos queriendome matar esto merece una votación,0
queriendome matar,puedes matar a todo el mundo que el conejo va a seguir queriéndome a mí más que a ti,0
queriendome matar,en este momento estaría queriéndome matar por no tener mas faltas,0
queriendome matar,recién me despierto jungkook que haces queriéndome matar tan temprano,0
queriendome matar,no gracias mis convicciones no las cambia nadie y menos una sarta de monos ignorantes queriendome matar,0
queriendome matar,todos mis amigos se van hoy a mdq por el previaje y yo aca queriendome matar jajajaja un fav y me descargo los sims,0
queriendome matar,yo queriéndome matar y por alguna razón dios me quiere vivo igualito que en la vida real,1
queriendome matar,ayer me dormí sin enchufar el celular hoy estoy queriéndome matar mas que nunca,1
queriendome matar,lleva días queriéndome matar este hombre foto del vkook porque los extraño,0
queriendome matar,igual ya me veo en dias llorando en mi cama extrañando a mi ex sintiéndome horrible y queriéndome matar jjjj,0
queriendome matar,queriéndome matar ni siquiera empecé y ya falte,0
queriendome matar,y lo peor es que me mira como queriéndome matar y para y a los minutos comienza otra vez la muy hp,0
queriendome matar,gracias por la motivación igualmente sigo queriéndome matar,1
queriendome matar,queda poco de clases y ya me veo venir alto veranitooo cagandome de calor con mal humor sintiendo mil inseguridades sob,0
queriendome matar,yo toda esta semana ahora queriendome matar estoy,1
queriendome matar,no todos son tan malos no todo esta mal no todos son villanos queriéndome matar no todo esta perdido ni se va acabar,0
queriendome matar,como no me va andar netflix en el tele queriendome matar ando,0
queriendome matar,acá me encuentro nuevamente terminando cosas de mi vestuario y queriendome matar por siempre dejar todo para último momento,0
quiero desaparecer,hoy más que nunca quiero desaparecer,1
quiero desaparecer,aaaahhh solo quiero desaparecer,1
quiero desaparecer,no me quiero acostumbrar de nuevo a tener fotos cada dos por tres de jungkook porque se que cuando vuelva a desaparecer l,0
quiero desaparecer,quiero desaparecer qué hago encuéntrate primero,0
quiero desaparecer,a veces te amo pero en otras también quiero desaparecer de tu vida,0
quiero desaparecer,nadie me aviso que me iba a doler tanto dios quiero desaparecer,1
quiero desaparecer,voy a desaparecer hasta que el concierto termine pq quiero disfrutarlo bai,0
quiero desaparecer,quiero desaparecer de todo y todos,1
quiero desaparecer,estoy en una etapa súpber rara porque un día amo la vida y tengo altas ganas de vivir y al día siguiente tengo una crisis y quiero morir,1
quiero desaparecer,quiero tirar todo a la mierday desaparecer wachono doy para más,1
quiero desaparecer,ay quiero desaparecer,1
quiero desaparecer,quiero desaparecer un tiempo del universo man x dios,0
quiero desaparecer,simplemente estoy harta de que la gente me diga donde tengo que vivir en donde tengo que estudiar de cómo tengo q,0
quiero desaparecer,me quiero desaparecer y ya no quiero pensar en estoo,0
quiero desaparecer,para mí estás cada vez más flaca y si seguís así vas a desaparecer y no quiero,0
quiero desaparecer,menuda noche de mierda solo quiero desaparecer,0
quiero desaparecer,quiero desaparecer ahora mismo gracias,1
quiero desaparecer,hartisimo de todo quiero desaparecer y no volver nunca mas,1
quiero desaparecer,creo que el único momento en donde me siento bien y no quiero desaparecer son en las madrugadas,0
quiero desaparecer,estoy cansada de sentirme así quiero mandar todo a la mierda y desaparecer,1
quiero desaparecer,quiero desaparecer de todos,1
quiero desaparecer,hoy quiero desaparecer,1
quiero desaparecer,hoy es uno de esos días en los que lo único que quiero es desaparecer de la tierra,1
quiero desaparecer,amo a mi gata pq cuando estoy triste viene a mi cama pero la culia me rasguña siempre en la misma parte de la mano,0
quiero desaparecer,las veces que ayudo en casa es porque mi familia ya está cansada de mis actitudes y no les quiero traer problemas y,0
quiero estar muerto,quiero que esto desate un buen bardo yas que el fandom mas muerto no puede estar confessionzeneritas,0
quiero estar muerto,pero me despierto siempre y siempre quiero estar muerto para seguir con mi boca enredada en tus cabellos,0
quiero estar muerto,qué onda con esos tuits de quiero estar muerto ojalá me atropellen quiero morir para dormir y todas esas cojudeces,0
quiero estar muerto,ya necesito mi pancito de muerto remojado en chocolatito ya quiero estar en oaxaquita bebe,0
quiero estar muerto,quiero estar muerto sinceramente no sé que hago acá,1
quiero estar muerto,solo quiero estar acostados viendo netflix con una cobijita dos tazas de chocolate caliente pan de muerto churros,0
quiero estar muerto,gracias al comandantesinbolas no me quiero imaginar la caguiza que le puso su mamá al chapito debe estar muerto,0
quiero estar muerto,quiero estar llena de besitos pan de muerto y chocolate caliente,0
quiero estar muerto,quiero que ya sea diciembre para llorar por lo penoso que fue el paso de mario salas por colocolo y reír porque e,0
quiero estar muerto,me da intriga como es la forma de mi craneo corte quiero tenerlo en mis manos pero para eso tengo q estar muerto ,1
quiero estar muerto,another day another epic dab d quiero a estar b muerto,1
quiero estar muerto,quiero salir hoy pero ya veo que va a estar re muerto ll,0
quiero estar muerto,estoy muerto de pena por no poder estar con personas que ya quiero y también me pierdo el no conocer a,0
quiero estar muerto,no es joda cuando digo que quiero un trapo con los colores de river cuando me muera y que suene de fondo el tercer,0
quiero estar muerto,pipo hermano tú no puedes estar muerto quiero pensar que es mentira que te asesinaron se que cuando te encarcela,0
quiero estar muerto,mañana toca una fiesta la cual no quiero ir ni quiero estar ni nada porque muerto por dentro supongo,0
quiero estar muerto,yo solo quiero estar acostados viendo netflix con una cobijita dos tazas de chocolate caliente pan de muerto churro,0
quiero estar muerto,calla hijueputa que deberías estar muerto como todo guerrillero por acá te quiero ver bala te damos cojudo,0
quiero estar muerto,desde que llegue sólo quiero estar muerto en mi cuarto todo el día,1
quiero estar muerto,yo quiero estar muerto,1
quiero estar muerto,hoy queria ver una pelicula con mi morrita pero el crossfit me dejo tan muerto que la unica con la que quieropuedo,0
quiero estar muerto,quiero pan de muerto con chocolatito caliente y estar en mi camita viendo películas,0
quiero estar muerto,no deberías estar muerto quiero verte más por acá,0
quiero estar muerto,joh desde hace mucho debería de estar muerto al igual que toda su maldita familia,0
quiero estar muerto,culiaaaooo hasta yo que lo quiero ver bien muerto lo entiendo imagínate tener que estar parado todo ese,0
quiero irme,wacho ya quiero irme de campas con las chicas,0
quiero irme,y yo de ajá y me dijo ya dámelo en serio ya quiero irme y yo perdón y él dámelo y te perdono y así otro rato jajaja,0
quiero irme,tengo mucho miedo de irme a dormir no quiero despertar y ver que hay gente muerta o víctimas de las decisiones ,0
quiero irme,ya estoy hasta la madree ya quiero salir de acá e irme casaaaa nada que ver pero los votos no pueden faltar,0
quiero irme,que la abundancia alimente mi vagancia quiero bailar no quiero irme en ambulancia,0
quiero irme,no puedo creer lo que viví en octubre quince de verdad no caigo que agarre a tyler y a josh la puta q me pario quie,0
quiero irme,si quiero irme de fiesta pero también quiero dormir todo lo que no dormí esta semana,0
quiero irme,movie quotes me encanta que seas la última persona con la que quiero hablar antes de irme a dormir por la noche,0
quiero irme,desde que se que me he querido ir de este país por distintas razones este año decidí aplazar eso y sentí la nece,0
quiero irme,elclubdelmoro buen día santi quiero irme a colonia,0
quiero irme,no quiero vivir en un sitio en el que te encarcelen por tus ideas aquí eso no ocurre por eso no quisiera irme a vivir a un sitio así,0
quiero irme,ya quiero irme para mi casa a dormir,0
quiero irme,antes de irme para la cama solo quiero decir que os agradezco mucho todo el cariño que he recibido hoy más allá d,0
quiero irme,que haces si vas por el segundo día de la dieta y antes de irme a dormir me quiero clavar un alfajor porque todo muy l,0
quiero irme,yo ya quiero que sea enero para irme para el carmen esa inauguración del parque merece un concierto bien serio,0
quiero irme,mi motivación para irme a dormir es pensar en que ya quiero que amanezca para preparar el desayuno,0
quiero irme,bueno voy a irme a dormir y dejar de decir tantas pelotudeces pero antes quiero decir que no puedo estar mas feliz,0
quiero irme,lo único que quiero es terminar la escuela e irme a estudiar,0
quiero irme,quiero que ya sean las para poder irme a la mierda de acá,0
quiero irme,solo quiero que se llegue el día que tenga que irme a maza con mis friends and ma husband necesitamos un break,0
quiero irme,es asqueroso leer los comentarios sobre las agresiones hacia los manifestantes porque hay mucha gente que va y no s,0
quiero irme,yo leí a y quiero información de la isla para irme asap con mi emprendimiento de piñas coladas,0
quiero irme,quiero sí irme de compras a la luna y encontrar una tienda en la que vendan voluntad síntesis concentración certidumb,0
quiero irme,yo también me lo pregunto ーtras ser alejada se enfada ligeramenteー armin suéltame no quiero irme a ninguna,0
quiero irme,estoy en ese preciso momento en el que ya quiero irme del trabajo,0
quiero morir,me bebí medio litro de cucuy antes de venir este sábado está muy aaaaaaaaaaaaaaaaa me quiero morir,0
quiero morir,definitivamente me quiero morir,1
quiero morir,no pude sacar entrada para el martes quiero morir,0
quiero morir,he dormido como el culo me quiero morir,0
quiero morir,me raparon para el orto me quiero morir alguien con máquina por acá porfi,0
quiero morir,me quiero pegar un tiro man q ganas de morir,1
quiero morir,me quiero morir y no es en guaro,1
quiero morir,me encuentro muy mal y es sábado me quiero morir,1
quiero morir,amo dormir escuchando la lluvia pero como no duermo una mierda me conformo con solo escucharla quiero morir,0
quiero morir,soy hija de otra puta catalana a la que quiero a morir y digo que se os ve muuuuy nervios,0
quiero morir,tengo mucha hambre y me queda hora y pico para llegar a casa quiero morir,0
quiero morir,maldita resaca de vino quiero morir,0
quiero morir,si mi mamá viera mis tw me mandaría a un psicólogo pq son todos diciendo que me quiero morir,1
quiero morir,son las am hace dos horas para mi me quiero morir,0
quiero morir,qe tempranobq es la concha d la madre m quiero morir,0
quiero morir,ni las bikinis me entran jaja me quiero morir,0
quiero morir,ah parce yo si amo la vida amo vivir no quiero morir que pena no ser igual a todos ustedes,0
quiero morir,soy un a la izquierda en la vida de todo el mundo me quiero morir ya si total a quien pija le va a importar,1
quiero morir,tengo que bancarme estar aca hasta las de la tarde en serio me quiero morir,0
quiero morir,minhyuk con el pelo naranja que guapo me quiero morir,0
quiero morir,tan real que me quiero morir,0
quiero morir,es q entendés q fue así frente a nuestros ojos pero no va a volver me quiero morir,0
quiero morir,ya se que tienen claro que nadie se murio por perder una final pero quiero que sepan que ganarla va hacer que noso,0
quiero morir,ay me quiero morir,1
quiero morir,no no está mal xq es lo que sentís de todos modos creo que averiguaría si le pasa algo onda se est,0
quiero que termine,lo unico que quiero es que matima se termine metiendo los morteros eso en el culo,0
quiero que termine,cuando conocí la verdadera empatía me termine de conocer a mí misma pq el yo no existe sin el otro no concibo no sufri,0
quiero que termine,hoy ha sido semana muy extraña estoy estresada porq quiero abarcar demasiado para no sentir que no estoy haciendo,0
quiero que termine,no empezó el día y ya quiero que termine,0
quiero que termine,vegetta cada ves que hacen bromas porfa no se pasen y no pelean no quiero que esto termine como karmaland,0
quiero que termine,ya quiero que termine este día pero aún alguien tiene que trabajar,0
quiero que termine,jajajaja acordate lo que te digo yo también quiero terminar pero pienso todo lo que tengo que es,0
quiero que termine,quiero que se termine el año este es lejos el peor,0
quiero que termine,es la primera vez que no quiero que se termine el año voy a extrañar todo,0
quiero que termine,ya quiero que termine queendom porque la cantidad de contenido que sale en cada programa me da en la madre,0
quiero que termine,hasta cuando así quiero que se termine,0
quiero que termine,vieron que estaba re ansiosa por que llegue la fecha bueno ya quiero que termine todo y ni empezó,0
quiero que termine,dios quiero que se termine este año de mierda pero a la vez no porque me asusta los parciales y entrar a do añoooo porque,0
quiero que termine,año de mierda quiero que se termine de una vez por todas para año nuevo vida nueva,0
quiero que termine,no quiero que termine todavía,0
quiero que termine,entre ayer y hoy me puse a lavar ropa que me quiero llevar a mardel y hoy justo que terminé de lavar la que me rest,0
quiero que termine,no tengo novio que me termine pero quiero guaro con tequila,0
quiero que termine,ahora que termine los parciales por ahora quiero empezar uno de estos animes me ayudan cual,0
quiero que termine,quiero ver el extraño mundo de jack y el cadáver de la novia antes que termine octubre o me voy a matar,0
quiero que termine,acá esperando que me pase un camión encimano quiero más saber nada necesito que termine el añoo,0
quiero que termine,no quiero ver que esto termine,0
quiero que termine,calbo estan empezando los de la ñeomo casi ya y yo no quiero que termine la,0
quiero que termine,a monterrey no le puedo decir que no es a corto plazo y después que termine esto veremos si soy lo mejor o buscarán otra alt,0
quiero que termine,ya quiero que termine todo esto yaaaa,0
quiero que termine,lo único que quiero que se termine esta semanita ya por favor,0
quiero terminar con esta pesadilla,hacia mucho tiempo que no me pasaba estoquiero que llegue el para votarlos y terminar con esta pesadilla de c,0
quiero terminar con esta pesadilla,estoy tan nerviosa solo quiero terminar con esta pesadilla de una vez,0
quiero terminar con esta pesadilla,el mio también está sin terminar de hecho quiero tatuarme toooda la pierna con pelis de tim burton,0
quiero terminarlo,ya le estoy teniendo arrechera a este hilo lo releo siempre antes de escribir un tweet nuevo y fuck ya quiero ter,0
quiero terminarlo,quiero terminarlo ya y apenas llevo un mes y medio,0
quiero terminarlo,ni empecé el día y ya quiero terminarlo,0
quiero terminarlo,ahora que le enganché la mano a este parcial ya quiero terminarlo,0
quiero terminarlo,y ya no sé si quiero terminarlo porque no me estoy conformando mucho que digamos,0
quiero terminarlo,quiero terminarlo pero a la vez no,0
quiero terminarlo,el hecho es que quiero intentarte hasta que me salgas bien y no sé si llamarte coincidencia casualidad o destino lo que s,0
quiero terminarlo,que podrido me tiene el colegio quiero terminarlo para poder empezar en la facultad algo q me gusta de verdad,0
quiero terminarlo,cachai q recien estoy comenzando la entrega de mañana que dieron hace un mes y yo como soy una patua ql quiero term,0
quiero terminarlo,fucking mood yo empece a verlo por vez y no quiero terminarlo,0
quiero terminarlo,es que te quiero aquí viva y todo eso de verdad amdkkfb estaba muy rica aunque sea feo decirlo una mism,0
quiero terminarlo,y seneca igual es como para leer una carta por sentada obde vez en cuando en verdad tengo meses leyéndolo porque,0
quiero terminarlo,si cuando estoy comiendo algo y no puedo terminarlono me empiezan a gritar bruce bruce bruce como en matilda no,0
quiero terminarlo,quiero dormir pero mi papá va a comprar helado y pienso quedarme despierta hasta terminarlo xq hace mucho no como,0
quiero terminarlo,recien paro d hacer cosas y todavia ni termino porq voy a tener w terminarlo mañana ahora solo quiero acostarme a llorar,0
quiero terminarlo,no dejaré que nada me apague tuve un año maravilloso y quiero terminarlo de puta madre,0
quiero terminarlo,dios odio mucho el secundario no quiero ir nunca mas pq la paso re mal y recuerdo la persona caca que soy pero quie,0
quiero terminarlo,alto miedo leer el final he leído tantas cosas del final que por eso no quiero terminarlo,0
quiero terminarlo,deje de leer el libro del indio porque estoy a dos capítulos de terminarlo y no quiero,0
quiero terminarlo,tercero me llamo la atención de inmediato solo llevo páginas y no quiero terminarlo porque sé que me encantará,0
quiero terminarlo,creo que desde que lo conocí con esa sonrisa tan hermosa que tiene me alegro absolutamente todo el año yyy quiero t,0
quiero terminarlo,ah ese si lo jugué en sus años y lo tengo en ps aunque lo quiero físico solo concluí el y o,0
quiero terminarlo,hoy pude avanzar bastante en mi lectura el cuento de la criada aunque tengo sentimientos encontrados por un lado,0
quiero terminarlo,lo que sé es que quiero seguir topándome contigo en el camino hasta poder un día terminarlo contigo,0
quiero terminarlo,si ven que no he sido el inktober es por que la escuela me trae bien saturada de tareas y por cosas personales no,0
realmente necesito morir,necesito que pame suba la portada porqe realmente estoy por morir no puedo mas fav y heackeamos el celu ahre eran mafia en serio,0
realmente necesito morir,quierolapicassotab realmente la necesito así podría morir de felicidad alternativa barata al ipad sorteo r,0
realmente necesito morir,realmente alguien me quiere me siento tan vacío extraño la comida o necesito a alguien con la perfecta capacidad,0
realmente necesito morir,yo realmente necesito que me pasen el tip para que les vaya bien en el amor xfa chiques me voy a morir sola,0
realmente necesito morir,murieda literalmente necesito amor ósea literalmente una hora de mimos sin parar porque voy a morir de falta de amor realmente,0
realmente necesito morir,literalmente necesito amor ósea literalmente una hora de mimos sin parar porque voy a morir de falta de amor realmente,0
realmente necesito morir,nooooooooo te entiendo ay yo siento que blur es la única banda que realmente necesito ver antes de mo,0
realmente necesito morir,es que acaso quieres morir preguntó seriamente confuso en verdad le estaba constando comprend,0
realmente necesito morir,no te digo que es un toc porque no me voy a morir de no hacerlo realmente pero se acerca a mi en lo,0
realmente necesito morir,el único hombre que necesito en la vida realmente los demás se pueden morir,0
realmente necesito morir,estoy llorando mucho en este momento dios yo realmente necesito estar ahi antes de morir btsinsaudiarabia btsriyadh,0
realmente necesito morir,todavía no veo videos de hoseok y jungkook en el soundcheck lo necesito para saber si realmente jungkook tiene el,0
realmente necesito morir,filo ya nada tiene sentido para mí y me quiero morir como hacen esa wea ctmmm necesito la info real,0
realmente necesito morir,hoy no puedo pensar más que en una cosa y es en que tan egoista necesito ser para sentirme bien es tan necesario,0
realmente necesito morir,necesito que pame suba la portada porqe realmente estoy por morir no puedo mas fav y heackeamos el celu ahre eran mafia,0
solo quiero dormir,quiero dormir por una semana entera sin q nadie me joda solo eso pido,0
solo quiero dormir,quiero agarrar la guitarra pero tengo el cuerpo tan cansado que solo quiero dormir,0
solo quiero dormir,joder yo solo quiero dormir,0
solo quiero dormir,ya solo quiero dormir y despertarme el día que salga,0
solo quiero dormir,pilo hoy no tengo ganas de nada solo quiero dormir,0
solo quiero dormir,cortes solo quiero dormir es mucho pedir,0
solo quiero dormir,solo quiero dormir y no quiero pensar en tooodo lo que tengo que hacer,0
solo quiero dormir,yo solo quiero que me apapachen y dormir,0
solo quiero dormir,hoy es un día en el que me siento con todo el estrés del mundo y me duele muchísimo la cabeza pero aja mi bebé es,0
solo quiero dormir,me siento más cansada que nunca sólo quiero dormir muchas horas,0
solo quiero dormir,solo quiero llegar a dormir,0
solo quiero dormir,hoy solamente quiero dormir y solo esola verdad no entiendo estoodio la lluvia no me ayuda en mucho,0
solo quiero dormir,solo quiero dormir abrazada a vos,0
solo quiero dormir,ya solo quiero llegar a mi casa y dormir,0
